Date,Open,High,Low,Close,Volume
1529280001,0.000082,0.000082,0.000079,0.000080,510391.437240
1529366401,0.000080,0.000082,0.000080,0.000081,431083.078715
1529452801,0.000081,0.000082,0.000080,0.000080,392913.733321
1529539201,0.000080,0.000081,0.000079,0.000080,429291.872928
1529625601,0.000080,0.000081,0.000079,0.000080,478084.197635
1529712001,0.000080,0.000080,0.000079,0.000080,396821.247485
1529798401,0.000080,0.000080,0.000076,0.000077,537176.445385
1529884801,0.000077,0.000079,0.000076,0.000077,379965.817422
1529971201,0.000077,0.000077,0.000075,0.000075,396818.385204
1530057601,0.000075,0.000077,0.000074,0.000077,382925.362674
1530144001,0.000077,0.000077,0.000075,0.000076,372824.512749
1530230401,0.000076,0.000076,0.000072,0.000073,520993.331077
1530316801,0.000073,0.000075,0.000072,0.000073,443043.520613
1530403201,0.000073,0.000073,0.000072,0.000073,372185.258279
1530489601,0.000073,0.000074,0.000072,0.000074,252152.167162
1530576001,0.000074,0.000078,0.000074,0.000074,323421.563690
1530662401,0.000074,0.000076,0.000074,0.000075,473251.940027
1530748801,0.000074,0.000075,0.000072,0.000073,405622.797878
1530835201,0.000073,0.000073,0.000071,0.000072,446733.757839
1530921601,0.000072,0.000072,0.000071,0.000072,414395.876864
1531008001,0.000072,0.000072,0.000071,0.000071,388246.881701
1531094401,0.000071,0.000072,0.000070,0.000071,450510.527884
1531180801,0.000071,0.000071,0.000069,0.000070,456214.502327
1531267201,0.000070,0.000071,0.000070,0.000070,404663.969845
1531353601,0.000070,0.000071,0.000070,0.000070,402189.623539
1531440001,0.000070,0.000071,0.000070,0.000070,395239.737015
1531526401,0.000070,0.000071,0.000070,0.000070,410535.536372
1531612801,0.000070,0.000071,0.000070,0.000070,248048.558796
1531699201,0.000070,0.000072,0.000070,0.000072,464623.599451
1531785601,0.000071,0.000072,0.000068,0.000069,647093.682968
1531872001,0.000069,0.000070,0.000065,0.000066,483857.167186
