Date,Open,High,Low,Close,Volume
1531339201,0.000070,0.000071,0.000070,0.000070,71710.653614
1531353601,0.000070,0.000071,0.000070,0.000070,63468.016470
1531368001,0.000070,0.000071,0.000070,0.000070,65389.500895
1531382401,0.000070,0.000071,0.000070,0.000070,66474.469568
1531396801,0.000070,0.000071,0.000070,0.000070,80554.223741
1531411201,0.000070,0.000071,0.000070,0.000070,64328.425913
1531425601,0.000070,0.000071,0.000070,0.000070,61974.986953
1531440001,0.000070,0.000071,0.000070,0.000071,59368.774445
1531454401,0.000071,0.000071,0.000070,0.000071,66560.401645
1531468801,0.000071,0.000071,0.000070,0.000071,66926.728642
1531483201,0.000070,0.000071,0.000070,0.000070,83182.434825
1531497601,0.000070,0.000071,0.000070,0.000070,59344.201019
1531512001,0.000070,0.000071,0.000070,0.000070,59857.196439
1531526401,0.000070,0.000071,0.000070,0.000070,71294.157817
1531540801,0.000070,0.000071,0.000070,0.000070,64128.307433
1531555201,0.000070,0.000070,0.000070,0.000070,76592.563658
1531569601,0.000070,0.000070,0.000070,0.000070,68889.686163
1531584001,0.000070,0.000070,0.000070,0.000070,62587.749494
1531598401,0.000070,0.000070,0.000070,0.000070,67043.071807
1531612801,0.000070,0.000070,0.000070,0.000070,79510.476068
1531627201,0.000070,0.000070,0.000070,0.000070,68984.208924
1531641601,0.000070,0.000070,0.000070,0.000070,31397.642533
1531656001,0.000070,0.000070,0.000070,0.000070,7617.118273
1531670401,0.000070,0.000070,0.000070,0.000070,5828.997249
1531684801,0.000070,0.000071,0.000070,0.000070,54710.115750
1531699201,0.000070,0.000070,0.000070,0.000070,64478.460972
1531713601,0.000070,0.000070,0.000070,0.000070,62056.429674
1531728001,0.000070,0.000071,0.000070,0.000070,48740.316176
1531742401,0.000071,0.000071,0.000070,0.000070,84073.524659
1531756801,0.000070,0.000071,0.000070,0.000071,98455.513060
1531771201,0.000071,0.000072,0.000070,0.000072,106819.354911
1531785601,0.000071,0.000072,0.000071,0.000071,78291.010904
1531800001,0.000071,0.000072,0.000070,0.000071,100119.616871
1531814401,0.000071,0.000071,0.000070,0.000070,72686.445769
1531828801,0.000070,0.000071,0.000070,0.000071,61393.840660
1531843201,0.000070,0.000071,0.000068,0.000069,226907.673865
1531857601,0.000069,0.000070,0.000069,0.000069,107695.094899
1531872001,0.000069,0.000070,0.000069,0.000069,79674.123706
1531886401,0.000069,0.000070,0.000069,0.000069,109018.128853
1531900801,0.000069,0.000070,0.000069,0.000069,75073.020208
1531915201,0.000069,0.000069,0.000069,0.000069,42035.332245
1531929601,0.000069,0.000069,0.000065,0.000067,100274.082488
1531944001,0.000066,0.000067,0.000065,0.000066,69604.463069
