Date,Open,High,Low,Close,Volume
1531872001,0.002446,0.002446,0.002436,0.002441,22.118504
1531873801,0.002441,0.002458,0.002437,0.002457,69.578180
1531875601,0.002450,0.002457,0.002446,0.002457,23.505879
1531877401,0.002451,0.002464,0.002449,0.002460,34.257265
1531879201,0.002460,0.002467,0.002460,0.002464,28.987355
1531881001,0.002472,0.002474,0.002455,0.002466,31.300183
1531882801,0.002458,0.002458,0.002415,0.002423,57.597636
1531884601,0.002423,0.002423,0.002407,0.002414,45.421414
1531886401,0.002419,0.002426,0.002408,0.002423,83.451649
1531888201,0.002414,0.002425,0.002414,0.002414,40.539658
1531890001,0.002419,0.002426,0.002411,0.002426,52.365511
1531891801,0.002411,0.002421,0.002403,0.002407,65.729200
1531893601,0.002409,0.002414,0.002404,0.002407,47.433945
1531895401,0.002410,0.002414,0.002402,0.002402,31.096932
1531897201,0.002405,0.002412,0.002400,0.002408,174.605878
1531899001,0.002414,0.002414,0.002399,0.002412,47.218760
1531900801,0.002399,0.002422,0.002398,0.002411,231.036814
1531902601,0.002420,0.002420,0.002407,0.002412,33.498842
1531904401,0.002415,0.002415,0.002401,0.002408,46.172825
1531906201,0.002412,0.002414,0.002403,0.002406,98.431252
1531908001,0.002407,0.002416,0.002405,0.002412,28.858827
1531909801,0.002409,0.002418,0.002403,0.002403,165.562319
1531911601,0.002404,0.002412,0.002403,0.002404,170.674993
1531913401,0.002405,0.002411,0.002396,0.002399,186.796535
1531915201,0.002405,0.002412,0.002398,0.002412,62.428549
1531917001,0.002405,0.002407,0.002396,0.002407,93.561896
1531918801,0.002403,0.002412,0.002397,0.002409,41.082034
1531920601,0.002410,0.002410,0.002397,0.002402,22.188775
1531922401,0.002400,0.002404,0.002383,0.002393,82.900950
1531924201,0.002391,0.002391,0.002377,0.002380,48.457952
1531926001,0.002382,0.002388,0.002370,0.002384,58.582993
1531927801,0.002382,0.002396,0.002367,0.002380,591.597333
1531929601,0.002373,0.002391,0.002372,0.002387,21.975818
1531931401,0.002396,0.002403,0.002385,0.002391,74.696496
1531933201,0.002402,0.002402,0.002393,0.002393,47.274936
1531935001,0.002407,0.002421,0.002400,0.002406,168.548374
1531936801,0.002405,0.002405,0.002373,0.002391,74.950696
1531938601,0.002379,0.002390,0.002374,0.002382,67.222004
1531940401,0.002382,0.002391,0.002373,0.002373,109.160380
1531942201,0.002373,0.002377,0.002360,0.002362,57.211620
1531944001,0.002360,0.002377,0.002360,0.002377,90.471749
1531945801,0.002359,0.002379,0.002357,0.002365,209.921866
1531947601,0.002364,0.002368,0.002358,0.002362,33.696234
1531949401,0.002358,0.002368,0.002358,0.002365,28.883303
1531951201,0.002368,0.002368,0.002357,0.002357,35.656131
1531953001,0.002365,0.002372,0.002358,0.002358,37.888600
1531954801,0.002352,0.002368,0.002350,0.002352,24.186711
1531956601,0.002351,0.002353,0.002348,0.002351,42.268970
