Date,Open,High,Low,Close,Volume
1531339201,157.386000,159.749402,157.007067,158.780000,145.227496
1531353601,158.969000,158.990000,157.179038,157.590000,133.879999
1531368001,157.168386,158.000000,153.520768,154.451000,203.350978
1531382401,154.474000,154.525000,152.352019,152.500000,169.649657
1531396801,152.500000,153.150000,151.821406,152.000000,199.405342
1531411201,151.900760,154.399228,151.900760,153.570000,150.015493
1531425601,154.100000,155.401494,152.231504,155.058000,132.997908
1531440001,155.337000,156.970000,154.493251,155.550000,202.057182
1531454401,155.889766,157.529981,155.889766,156.552472,179.044912
1531468801,156.862000,158.299419,155.272294,157.221207,199.754276
1531483201,158.208400,160.624889,157.221993,158.393562,243.170517
1531497601,158.399107,164.291559,155.591411,156.900000,293.945618
1531512001,156.640000,191.000000,156.000000,176.840000,1495.968834
1531526401,176.960000,177.197340,170.590000,170.591706,183.927250
1531540801,170.593412,173.700000,170.458880,172.678000,207.764114
1531555201,172.520000,180.507602,172.000060,177.802929,286.624156
1531569601,177.802929,178.598214,172.431940,173.714768,232.937308
1531584001,172.730000,175.800000,172.154660,175.161157,241.900867
1531598401,174.020000,175.900000,173.300000,174.040000,230.227656
1531612801,174.220000,174.931071,173.300000,173.762000,159.166009
1531627201,173.930000,176.189000,173.663213,175.390000,249.143504
1531641601,175.000000,176.038125,174.001740,174.406106,71.307054
1531656001,175.162314,179.000000,173.983689,175.553065,123.959937
1531670401,174.296960,179.000000,174.290859,176.915661,91.132007
1531684801,176.905929,177.799351,173.879726,175.235000,163.392105
1531699201,175.188000,175.790000,173.800000,173.979000,156.756857
1531713601,174.370000,175.000000,172.001000,173.988000,246.676543
1531728001,174.485000,180.000000,174.242579,178.023561,291.524552
1531742401,178.200000,184.000000,176.050000,181.000000,464.669630
1531756801,181.000000,186.698133,181.000000,184.730000,282.429492
1531771201,184.780000,188.624695,184.650796,187.517639,208.777711
1531785601,187.590000,187.590000,181.000000,185.125000,240.239569
1531800001,186.000000,186.782385,181.085650,183.240000,205.759047
1531814401,183.502709,184.297235,182.068340,182.120000,238.629565
1531828801,181.423000,185.198145,179.620616,184.720000,275.113674
1531843201,184.480000,209.063038,183.100000,204.023062,1141.786877
1531857601,204.023062,209.284397,199.000000,207.351000,300.296688
1531872001,207.500000,224.194417,207.500000,221.692930,494.119745
1531886401,220.100353,222.866667,214.513176,217.781912,432.993659
1531900801,217.580841,218.530000,208.255417,213.820000,443.100843
1531915201,213.812832,217.294299,210.310786,210.311838,239.054073
1531929601,210.640000,216.872001,204.538487,205.000000,441.705491
1531944001,205.201026,206.161588,199.382129,204.280205,275.797671
