Date,Open,High,Low,Close,Volume
1531872001,207.500000,217.306000,207.500000,214.500000,83.003530
1531873801,214.680000,215.000000,212.323964,213.480000,42.665898
1531875601,212.731491,214.398922,211.583422,212.998935,77.769399
1531877401,213.679000,213.978600,211.455112,212.430000,23.342755
1531879201,211.455112,211.600000,209.500000,210.575000,29.376786
1531881001,210.310000,218.777752,209.789519,218.593000,75.554539
1531882801,218.777752,224.194417,218.448200,222.500000,109.305535
1531884601,221.495033,222.866667,219.967376,221.692930,53.101302
1531886401,220.100353,221.200000,218.342374,220.468000,55.725463
1531888201,220.502472,221.200000,219.960957,220.856000,28.707265
1531890001,220.200000,221.000000,219.157684,219.157684,43.579088
1531891801,220.000000,222.866667,219.159876,221.000000,61.262116
1531893601,221.000000,221.701329,219.000000,219.200000,47.242272
1531895401,219.776992,220.011719,218.592243,219.797000,40.202181
1531897201,219.500001,219.948900,214.513176,214.600000,62.879251
1531899001,214.600000,219.543474,214.564397,217.781912,93.396023
1531900801,217.580841,218.530000,209.196934,210.000000,109.651743
1531902601,209.000000,212.418089,208.925936,212.418089,60.174608
1531904401,211.008000,212.023291,210.329185,211.000000,41.329270
1531906201,210.833333,211.497885,209.418577,210.533000,36.585928
1531908001,211.000000,211.890000,210.810000,211.000000,26.435558
1531909801,211.300000,211.300000,208.255417,210.315461,74.738067
1531911601,210.314053,214.962243,210.252176,214.460000,47.904240
1531913401,213.501068,215.733300,213.500854,213.820000,46.281430
1531915201,213.812832,217.000000,213.812832,216.070000,31.915642
1531917001,215.823512,216.719440,215.000000,215.312141,28.271069
1531918801,215.700000,217.254311,215.700000,215.956066,14.320018
1531920601,217.294299,217.294299,215.659216,217.099000,14.984042
1531922401,216.500000,217.099000,212.323964,213.890000,44.228132
1531924201,213.000000,215.341202,213.000000,213.000000,51.386820
1531926001,214.238108,214.238108,211.360000,212.418089,28.142971
1531927801,212.418089,212.500000,210.310786,210.311838,25.805378
1531929601,210.640000,212.413839,210.573245,211.000000,55.003411
1531931401,211.580000,211.979086,210.263262,210.541000,25.064827
1531933201,211.361283,212.609312,210.100000,210.314993,50.261109
1531935001,210.610000,214.000000,210.610000,214.000000,41.634731
1531936801,214.000000,216.872001,211.400000,211.400000,55.410570
1531938601,211.400000,211.996820,208.646992,209.997900,38.040626
1531940401,209.000000,211.000000,204.538487,211.000000,119.119471
1531942201,210.753000,210.753000,205.000000,205.000000,57.170746
1531944001,205.201026,206.161588,200.000000,203.330000,77.850120
1531945801,203.155000,203.155000,199.382129,202.000000,56.927664
1531947601,202.100000,203.094945,201.085160,202.770000,28.430799
1531949401,202.970000,203.977836,202.900000,203.000000,46.980698
1531951201,202.971000,203.164506,200.780247,201.300000,25.221496
1531953001,201.110000,203.950000,201.110000,203.950000,29.885939
1531954801,203.642780,207.605168,203.642780,206.159719,34.245487
1531956601,207.430000,209.063038,206.160750,208.344000,24.195379
