Date,Open,High,Low,Close,Volume
1529280001,97.407300,101.108339,95.225090,99.639200,1284.666303
1529366401,99.462200,101.816511,97.637549,98.720000,799.397589
1529452801,98.642000,99.109504,96.492791,97.495800,1266.576040
1529539201,97.506900,98.595000,95.754941,96.367000,610.024481
1529625601,96.160000,96.947966,83.325200,87.134877,1329.790338
1529712001,87.556000,89.066332,83.550000,84.891100,803.185976
1529798401,84.874900,85.367904,76.035136,82.234155,1926.938280
1529884801,82.110106,85.110000,80.308618,82.397904,1088.177576
1529971201,82.598400,83.140738,76.396639,76.478000,798.583045
1530057601,76.650300,81.289000,75.609628,80.437700,1436.951468
1530144001,80.558791,80.798787,75.769941,76.088000,1356.055750
1530230401,75.835477,81.440000,74.000000,80.185000,1166.038683
1530316801,80.158000,84.435085,78.809178,80.810500,1411.450846
1530403201,80.475000,80.757800,77.268583,79.500000,843.362066
1530489601,79.271000,85.809195,78.190383,84.982700,1192.845462
1530576001,85.038300,89.470278,84.512000,84.956000,1014.227184
1530662401,84.920810,88.400000,83.642158,85.733000,1017.428753
1530748801,85.693000,87.614205,82.685883,84.029400,1160.342226
1530835201,84.086000,84.605498,82.000000,83.595100,752.934934
1530921601,83.433000,85.154600,80.010000,84.450000,922.926476
1531008001,84.966541,85.199199,81.658200,82.207600,973.756404
1531094401,82.049600,83.140738,80.659189,80.659189,1400.306169
1531180801,80.644000,81.203149,75.505671,76.540400,1258.897878
1531267201,76.718690,81.500000,76.200000,78.627700,1109.340929
1531353601,78.124515,78.688014,75.106867,77.324929,780.567214
1531440001,77.348781,78.738158,76.003011,77.002000,1001.962422
1531526401,76.843000,77.610737,76.001000,76.810000,543.685395
1531612801,76.690200,79.335000,75.882500,78.709000,692.756961
1531699201,78.618000,83.212125,77.818875,83.188000,1196.863043
1531785601,83.026000,89.000000,80.000000,87.911201,1960.430232
1531872001,88.234000,93.000000,85.354000,86.667600,1657.589793
