Date,Open,High,Low,Close,Volume
1531339201,77.701500,79.239794,77.171434,78.627700,93.389137
1531353601,78.124515,78.688014,77.441922,77.862900,57.188485
1531368001,77.640400,77.877000,75.106867,75.200377,168.376112
1531382401,75.595000,76.519050,75.193700,75.573148,158.785295
1531396801,75.766000,76.963961,75.766000,76.500000,120.549994
1531411201,76.500000,76.963961,76.366774,76.533000,92.502794
1531425601,76.564000,77.325316,75.306929,77.324929,183.164533
1531440001,77.348781,78.647820,77.348781,78.026000,123.545674
1531454401,77.986000,78.124203,77.286832,77.571500,105.000759
1531468801,77.329700,77.971287,77.000000,77.441534,86.763285
1531483201,77.654700,78.413567,77.442698,78.249000,113.241822
1531497601,78.182000,78.738158,76.728000,76.817700,377.086015
1531512001,76.762000,77.055621,76.003011,77.002000,196.324866
1531526401,76.843000,77.610737,76.634057,76.634057,64.330382
1531540801,76.730800,76.963191,76.100803,76.697000,83.365277
1531555201,76.786867,76.890000,76.001902,76.432300,117.442799
1531569601,76.255000,76.905000,76.001000,76.651700,118.691888
1531584001,76.442074,77.055621,76.442074,76.996000,74.956788
1531598401,77.139900,77.419157,76.527000,76.810000,84.898262
1531612801,76.690200,77.595954,75.882500,77.249000,126.746108
1531627201,77.198200,77.354273,76.902276,76.995000,82.744724
1531641601,77.009000,77.993760,77.000000,77.400000,136.280048
1531656001,77.575400,77.829767,77.000000,77.734525,118.926093
1531670401,77.734525,78.600000,77.441535,78.514824,109.291822
1531684801,78.624300,79.335000,78.293421,78.709000,118.768167
1531699201,78.618000,79.239794,77.818875,78.359400,114.076119
1531713601,78.184000,78.907002,78.012937,78.257520,113.558517
1531728001,78.257520,82.921899,77.832075,82.447200,387.491988
1531742401,82.219000,82.842733,80.998000,82.770000,216.822353
1531756801,82.671400,82.942733,81.650392,82.348000,202.946915
1531771201,82.382000,83.212125,81.958046,83.188000,161.967152
1531785601,83.026000,83.500000,82.469479,83.500000,88.169106
1531800001,83.376000,83.795630,81.583037,81.704000,185.955189
1531814401,82.114900,83.000000,81.040078,81.428358,171.366790
1531828801,81.460593,82.431890,81.040888,82.431890,151.419970
1531843201,82.632684,89.000000,80.000000,87.484289,1056.982094
1531857601,87.484289,89.000000,87.484289,87.911201,306.537084
1531872001,88.234000,93.000000,87.914280,90.940317,562.230259
1531886401,90.943955,91.098175,89.681688,90.250000,272.476613
1531900801,90.030000,90.462111,88.437054,90.000000,213.081749
1531915201,89.787200,91.000000,89.218498,89.860066,167.731434
1531929601,89.639500,91.500000,87.300000,87.304000,184.649742
1531944001,87.331000,87.679237,85.354000,86.627400,274.151846
