Date,Open,High,Low,Close,Volume
1529280001,0.539670,0.559308,0.520500,0.544650,1077194.402612
1529366401,0.544460,0.565272,0.540501,0.547790,899704.133722
1529452801,0.548100,0.549000,0.529000,0.538722,896454.822471
1529539201,0.536510,0.545658,0.530000,0.534710,824606.550982
1529625601,0.533635,0.535859,0.485245,0.496626,1266838.532969
1529712001,0.496280,0.506647,0.488285,0.502168,773184.817868
1529798401,0.501870,0.505689,0.455556,0.484550,1307749.025907
1529884801,0.484464,0.496932,0.480000,0.485893,770227.454525
1529971201,0.485290,0.488124,0.457203,0.457203,807785.887280
1530057601,0.458430,0.473998,0.453330,0.469601,708327.769068
1530144001,0.469870,0.472500,0.450000,0.454232,663506.181246
1530230401,0.454000,0.464990,0.434100,0.459752,890374.340992
1530316801,0.459430,0.486267,0.453654,0.465334,960382.161665
1530403201,0.466265,0.466265,0.446591,0.458466,664330.350105
1530489601,0.459458,0.490000,0.451600,0.484103,637415.918969
1530576001,0.485500,0.515000,0.480274,0.486248,822345.490009
1530662401,0.486464,0.508000,0.478914,0.493710,1044951.521502
1530748801,0.492906,0.502960,0.471539,0.483673,979626.479768
1530835201,0.481020,0.486623,0.465100,0.479290,829517.597753
1530921601,0.478880,0.485000,0.464270,0.485000,781186.065543
1531008001,0.484268,0.487162,0.475000,0.477610,753765.968268
1531094401,0.476520,0.484492,0.474753,0.478022,781531.695855
1531180801,0.478548,0.478548,0.445012,0.448062,906078.128242
1531267201,0.448583,0.456959,0.443482,0.451510,722570.814617
1531353601,0.451810,0.453497,0.432100,0.441957,715631.354880
1531440001,0.442083,0.448305,0.435780,0.442373,706132.521537
1531526401,0.441460,0.444000,0.435700,0.442490,657358.768922
1531612801,0.442070,0.449874,0.438386,0.446811,389633.017975
1531699201,0.447150,0.478800,0.444585,0.478800,939597.845195
1531785601,0.477800,0.513403,0.465435,0.502090,1376933.638835
1531872001,0.505177,0.516000,0.475168,0.483580,1097063.725585
