Date,Open,High,Low,Close,Volume
1531339201,439.200000,448.325792,438.866111,446.840000,315.746476
1531353601,447.160000,447.698110,439.700540,441.782590,289.926749
1531368001,443.651132,443.651132,432.700000,434.302173,373.120427
1531382401,435.230000,437.493985,431.010000,431.600110,391.612770
1531396801,432.920000,435.667000,431.100000,431.776000,359.534155
1531411201,432.925000,437.804456,431.000000,431.000020,297.208782
1531425601,431.686000,434.879170,425.000000,433.470000,306.461612
1531440001,433.277700,438.924888,433.277700,437.500000,354.146728
1531454401,437.419020,438.700000,435.779200,437.016480,296.574477
1531468801,437.190000,442.000000,437.000000,437.826050,357.322338
1531483201,437.828295,444.400000,437.828295,439.715161,352.757851
1531497601,439.715152,443.776488,433.000000,434.130000,364.358167
1531512001,433.300000,436.499509,430.255060,434.507975,311.672351
1531526401,435.034000,437.190270,433.022080,434.370000,301.611723
1531540801,434.158800,436.617300,432.071000,432.802750,296.253293
1531555201,432.802880,434.909430,430.500000,432.931850,393.241287
1531569601,430.990000,439.025214,430.990000,436.953947,331.539892
1531584001,437.550000,439.540000,433.900000,436.986443,305.432754
1531598401,436.860000,440.950000,435.100550,436.515000,272.325803
1531612801,435.840000,436.679980,433.900000,435.558000,303.698182
1531627201,433.919178,438.392000,433.919178,436.128741,294.164492
1531641601,436.139000,447.656996,434.717780,445.450000,243.698883
1531656001,445.000000,450.977708,441.535430,450.100000,116.649604
1531670401,450.800000,455.000000,447.712106,448.000000,104.413516
1531684801,449.600000,453.790000,447.804270,448.509330,248.911913
1531699201,448.950000,452.976746,445.873046,447.730000,338.031983
1531713601,449.170000,454.456487,446.454927,450.290000,332.090989
1531728001,450.300000,474.075466,449.512015,470.835000,382.680631
1531742401,472.980940,473.000000,465.000030,468.890000,455.073391
1531756801,470.000000,475.000000,467.482814,473.140000,497.961612
1531771201,471.597289,474.463500,470.392253,473.322613,377.430834
1531785601,474.440000,475.500000,470.928171,475.229120,372.471723
1531800001,475.000000,477.000000,465.001000,467.002010,469.813558
1531814401,468.000000,472.740733,461.999999,462.647389,553.639033
1531828801,463.281120,468.571248,461.000000,468.571248,478.350829
1531843201,468.571248,504.805395,466.244805,493.900000,1137.014347
1531857601,493.500000,499.000000,491.056152,494.547077,383.277196
1531872001,494.547077,507.000000,494.547077,500.490000,450.725605
1531886401,498.534190,501.360039,495.000000,499.000000,483.908728
1531900801,499.999780,499.999910,490.000000,493.000000,531.512429
1531915201,491.300000,494.999900,487.025215,488.068252,299.048056
1531929601,488.880000,497.100000,480.010000,482.000000,421.379157
1531944001,481.036000,482.016208,466.000000,477.000000,505.822191
