Date,Open,High,Low,Close,Volume
1529280001,6614.840000,6890.000000,6536.429585,6779.000000,601.636293
1529366401,6763.200000,6870.000000,6700.203215,6749.900100,565.983326
1529452801,6734.000000,6780.262558,6615.000000,6724.000000,572.870511
1529539201,6711.000159,6749.999986,6649.000000,6703.000000,561.494288
1529625601,6710.053652,6710.053653,6136.300000,6220.431096,691.107860
1529712001,6220.431096,6420.000000,6191.192321,6310.000000,510.079724
1529798401,6310.000000,6414.500000,5957.000000,6296.981111,673.383506
1529884801,6285.000000,6422.375597,6180.000000,6335.436396,533.342116
1529971201,6334.336390,6345.255867,6111.091667,6155.198881,540.128817
1530057601,6138.700000,6170.000000,6040.000000,6132.400000,522.178548
1530144001,6134.100000,6170.000000,5920.300000,5946.724255,500.646953
1530230401,5947.600000,6340.100000,5901.000000,6278.260000,560.114490
1530316801,6269.000003,6560.000000,6251.500000,6358.499981,582.703024
1530403201,6358.299973,6394.505636,6152.995943,6324.940000,562.298867
1530489601,6309.600000,6652.429753,6260.000000,6560.100000,316.619467
1530576001,6560.302500,6624.352088,6484.925154,6530.590000,495.968558
1530662401,6531.000000,6750.000000,6458.010000,6608.266087,456.267709
1530748801,6622.420000,6721.251959,6516.001000,6576.494469,622.537129
1530835201,6576.494469,6685.000000,6500.000000,6627.522701,661.201512
1530921601,6635.980000,6790.100000,6545.000000,6752.392289,601.977267
1531008001,6756.490000,6823.815290,6695.000000,6714.500000,589.656354
1531094401,6705.540000,6801.000000,6695.000000,6695.400435,574.765659
1531180801,6695.733913,6742.042984,6341.000000,6372.439100,674.088927
1531267201,6370.710000,6475.974313,6342.176982,6413.230000,591.416930
1531353601,6430.199977,6430.200000,6170.000000,6293.200000,573.412513
1531440001,6310.000000,6380.000000,6202.320000,6264.810000,600.820259
1531526401,6255.600000,6339.999982,6220.000000,6280.000000,567.289884
1531612801,6298.877900,6400.000000,6266.892500,6369.000000,305.271250
1531699201,6370.000000,6694.053068,6360.000000,6675.000000,623.835179
1531785601,6691.240000,7391.000000,6608.000001,7297.900000,790.331114
1531872001,7297.900000,7534.000000,7217.726712,7335.550579,707.049556
