Date,Open,High,Low,Close,Volume
1531339201,0.024573,0.024902,0.024500,0.024729,92.634287
1531353601,0.024764,0.024820,0.024605,0.024710,84.089434
1531368001,0.024637,0.024859,0.024589,0.024672,89.750587
1531382401,0.024777,0.024821,0.024589,0.024589,96.780892
1531396801,0.024589,0.024686,0.024414,0.024560,123.893522
1531411201,0.024530,0.024859,0.024398,0.024656,102.354382
1531425601,0.024551,0.024686,0.024398,0.024632,91.129706
1531440001,0.024603,0.024894,0.024592,0.024777,88.167085
1531454401,0.024859,0.025172,0.024724,0.024886,95.105055
1531468801,0.024873,0.025108,0.024810,0.025085,117.606318
1531483201,0.025120,0.025297,0.024984,0.025209,130.022494
1531497601,0.025242,0.025899,0.024811,0.024968,183.395124
1531512001,0.024957,0.030443,0.024957,0.028185,647.535393
1531526401,0.028166,0.028205,0.027218,0.027363,121.648507
1531540801,0.027329,0.027698,0.027216,0.027510,103.461163
1531555201,0.027580,0.028588,0.027500,0.028392,132.637576
1531569601,0.028580,0.028580,0.027000,0.027596,203.541004
1531584001,0.027620,0.027944,0.027458,0.027647,139.894581
1531598401,0.027769,0.027800,0.027455,0.027703,88.706592
1531612801,0.027641,0.027767,0.027552,0.027725,90.303360
1531627201,0.027602,0.027900,0.027552,0.027789,123.482086
1531641601,0.027785,0.027858,0.027359,0.027500,43.359957
1531656001,0.027579,0.027900,0.027333,0.027701,59.291777
1531670401,0.027500,0.027900,0.027390,0.027551,26.715241
1531684801,0.027551,0.027800,0.027420,0.027562,61.201669
1531699201,0.027468,0.027565,0.027211,0.027231,85.923359
1531713601,0.027322,0.027476,0.026000,0.027311,291.547415
1531728001,0.027379,0.027475,0.026988,0.026988,126.857008
1531742401,0.026980,0.027926,0.026812,0.027265,276.321808
1531756801,0.027510,0.028082,0.027373,0.027801,107.850419
1531771201,0.027885,0.028168,0.027800,0.028053,101.077983
1531785601,0.028082,0.028082,0.027300,0.027606,102.227528
1531800001,0.027490,0.027883,0.027359,0.027368,109.791651
1531814401,0.027418,0.028077,0.027169,0.027304,196.737421
1531828801,0.027300,0.027606,0.027000,0.027354,136.660449
1531843201,0.027277,0.028759,0.026500,0.028233,322.986162
1531857601,0.028237,0.028611,0.027455,0.028588,117.623333
1531872001,0.028468,0.030100,0.028390,0.029657,204.711163
1531886401,0.029657,0.030077,0.029025,0.029501,216.812640
1531900801,0.029445,0.029505,0.028478,0.029269,198.820643
1531915201,0.029205,0.029617,0.028480,0.028607,103.011747
1531929601,0.028592,0.028889,0.027745,0.027842,198.215015
1531944001,0.027936,0.028093,0.027496,0.028093,85.571310
